Name,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,PlayerId_x,MLBAMID_x,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,PlayerId_y,MLBAMID_y,Years_Contributed
TJ Friedl,138.0,556.0,18.0,73.0,66.0,27.0,0.084532374,0.161870503,0.18852459,0.308093994,0.278688524,0.352189781,0.467213114,0.3526914141513748,0.289,115.46671261726016,6.050561748445034,16.704036122655097,3.745441198348999,3.9229386606317367,19522.0,670770.0,3.674586057662964,-8.777653694152832,12.45223903656006,25.87670135498047,2.4546194076538086,0.9960551261901855,1.2994266748428345,15.0,1.9984740018844604,1.6906652445726107,19522.0,670770.0,1
Trea Turner,144.66666666666666,648.8333333333334,22.333333333333332,99.5,74.16666666666667,31.0,0.06850950133333333,0.18852902800000002,0.18134252366666667,0.3344856033333334,0.2924927385,0.34538377333333337,0.47383526216666666,0.3508250313452772,0.33749999999999997,120.90662614609475,7.050076903076842,23.43871523652315,6.404791901508967,5.197337349039714,16252.0,607208.0,1.8908905585606892,-10.813097635904947,12.703988234202066,19.438149611155193,1.9995712488889694,0.958357053498427,1.3978222012519836,0.8333333333333334,2.0328609943389893,-0.029243582074270098,16252.0,607208.0,6
Troy Tulowitzki,130.0,545.0,24.6,74.6,86.2,4.6,0.089926053,0.1685943172,0.21469898399999998,0.313980256,0.29242584320000004,0.3596602,0.5071248272,0.37135491411561905,0.3355,123.73208653416842,-2.5199015378952025,12.50232668067269,9.574553954601289,4.1244962987925415,3531.0,453064.0,1.001113618910313,-9.995270586013794,10.996383762359619,13.289119720458984,1.2975006759166718,1.0425160480373736,2.386977752049764,3.4,1.532711561024189,-0.6081600442206898,3531.0,453064.0,5
Tyler O'Neill,138.0,537.0,34.0,89.0,80.0,15.0,0.0707635,0.312849162,0.273858922,0.366197183,0.286307053,0.351955307,0.560165975,0.3838341801082178,0.389,142.66600104101735,2.776192464167252,31.94397875126097,2.8631839752197266,5.296783191798841,15711.0,641933.0,2.573161602020264,-8.59602165222168,11.169182777404783,25.18400001525879,2.620383977890014,0.9035625457763672,0.7807333469390869,6.0,3.721405982971192,-0.8736102060785931,15711.0,641933.0,1
William Contreras,148.0,645.0,20.0,92.5,85.0,7.5,0.1089922355,0.205466062,0.1766962345,0.339323078,0.284780578,0.366228059,0.4614768125,0.35801095924904974,0.34750000000000003,127.71528438909681,-2.0792725388891995,19.745118063452697,13.69769150018692,5.590926770033385,20503.0,661388.0,0.6934342235326767,-11.810032844543457,12.503467559814453,22.352600574493408,2.251400053501129,1.02113938331604,2.1491000652313232,3.0,1.9817259907722473,-1.3002661491542349,20503.0,661388.0,2
Willy Adames,148.2,616.4,26.4,79.0,83.0,8.6,0.09594595219999999,0.2644370638,0.2009510396,0.2971942016,0.24432704479999998,0.31859864839999996,0.44527808440000005,0.3279981435555227,0.3294,108.08843159706949,0.3054950268939138,6.41463761937276,9.738306665420533,3.7813834190714006,15986.0,642715.0,0.7150122702121735,-11.193603324890137,11.908615732192994,7.673800253868103,0.8161601113155484,1.0138655367650484,2.2826222313774953,1.2,0.23079375624656678,0.46597357207282525,15986.0,642715.0,5
Xander Bogaerts,149.44444444444446,642.1111111111111,18.11111111111111,88.0,78.66666666666667,9.333333333333334,0.08494616355555556,0.18121859822222222,0.16521837277777776,0.3331212008888889,0.2902530413333333,0.35479608211111113,0.45547141411111114,0.34857196159848747,0.328125,117.33310433953628,2.28571040998213,16.054889255796017,2.836686041620043,4.104524573012287,12161.0,593428.0,1.070912950568729,-10.973062303331163,12.043975194295248,12.416267050637138,1.1639622814125485,1.006496833430396,1.9808799982070924,0.7777777777777778,0.834991719159815,0.22981405920394232,12161.0,593428.0,9
Yadier Molina,136.375,537.5,13.0,53.375,69.75,5.75,0.06455312975,0.10867905275,0.14048164625,0.303157156875,0.28922387775,0.338235507875,0.429705524,0.33215586520148344,0.3145,109.36226701393946,-3.545783491252223,2.4908066604858945,24.49479217082262,4.578208452232192,7007.0,425877.0,0.9574476052075624,-9.337497115135193,10.294944643974304,10.822124809026718,1.1924461741000414,1.0068006813526154,2.324432832854135,2.75,0.6820863634347916,0.3600191055106755,7007.0,425877.0,8
Yan Gomes,135.0,518.0,21.0,61.0,74.0,0.0,0.046332046,0.231660231,0.193814433,0.325714285,0.278350515,0.312741312,0.472164948,0.3400504674726319,,117.2504513784165,0.6852569892071187,10.507340591428044,18.142208576202396,4.929938670847112,9627.0,543228.0,0.4477522671222687,-10.508068084716797,10.955820083618164,7.502999782562256,0.8078073263168335,1.1323518753051758,2.3449997901916504,4.0,0.6501349210739136,-0.254716962321828,9627.0,543228.0,1
Yasmani Grandal,146.5,575.0,26.0,72.0,72.5,3.5,0.155732246,0.2296594735,0.223611111,0.27858419,0.2432615625,0.364583842,0.4668726735,0.35627437611754,0.35150000000000003,122.9863230787033,-2.987928388058208,13.684760758780977,23.476545959711075,5.50702753609279,11368.0,518735.0,0.5611717700958252,-10.488344192504883,11.049516201019287,17.96809959411621,1.9467537999153137,1.0261763334274292,1.2943746447563171,15.0,1.8577107787132263,-1.3099827705459692,11368.0,518735.0,2
Yordan Alvarez,142.0,598.0,35.0,91.66666666666667,95.66666666666667,2.6666666666666665,0.11043696333333332,0.19367650700000003,0.27289993166666665,0.31923422566666665,0.297273801,0.3815656473333333,0.5701737326666666,0.39921856223803337,0.42,163.38002834399614,-1.7461587036183726,41.661448059233074,-12.777687152226767,5.0278289953474955,19556.0,670541.0,3.723804235458374,-8.774321556091309,12.498125712076822,37.05366770426432,3.879915157953898,0.9414151906967163,1.878000020980835,3.0,4.726999600728353,-0.7587959477105697,19556.0,670541.0,3
