Name,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,PlayerId_x,MLBAMID_x,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,PlayerId_y,MLBAMID_y,Years_Contributed
David Price,12.25,6.25,0.25,31.0,24.833333333333332,166.525,8.758312670987364,2.3603643943791726,0.9645422007450256,0.29287179844151534,0.7681805708333332,0.4489482308333333,0.11024585791666668,94.14426328843903,3.292888875844683,3.8814285714285717,3.446599318871168,3.554047241484623,3.4316994256029525,3184.0,456034.0,1.5201920323694746,-10.633704453706741,12.153896473658582,15.917891512314478,1.6538607965533931,0.9509936407747209,0.8838675858502513,0.8468476332615932,1.083780535672579,28.0,1.6887935490037005,-0.14090111914371356,1.1666666666666667,0.4166666666666667,3184.0,456034.0,12
Dylan Cease,10.4,8.4,0.0,28.8,28.8,157.66,10.97929450629787,3.786237813834132,1.1080356932535154,0.29774195626578037,0.726242882,0.3869055088,0.12080490660000001,96.58461812568041,3.990683651943699,3.682,3.7019940397652236,3.8313388725385193,3.5935335874557497,18525.0,656302.0,0.734136998653412,-10.68323221206665,11.417369270324707,9.124079704284668,0.9546423971652984,0.9497405171394349,0.8698482394218445,0.8699446797370911,0.9922934651374817,28.2,1.2485189884901047,-0.4630065879822839,0.0,0.0,18525.0,656302.0,5
Félix Hernández,11.1,9.5,0.0,28.1,28.0,182.14,8.270610465152178,2.6711032754152964,1.0761546967194513,0.2888673675413664,0.731794892,0.5086974305,0.1354705544,92.29096287774918,3.7634253080576605,5.208,3.8727454349788895,3.6287019486231364,3.4494870744645594,4772.0,433587.0,1.4792920112609864,-12.30548859834671,13.784780660271645,9.507969677448273,1.1058580897748471,0.9977052473532935,0.9354961890524084,0.8741840718121365,1.097793194343304,26.3,1.0138278312981128,0.3892032091276362,0.0,0.0,4772.0,433587.0,10
George Kirby,11.666666666666666,8.666666666666666,0.0,29.666666666666668,29.666666666666668,170.4,8.587042944519103,1.167899917095734,0.9917036028418842,0.304373761463455,0.7391639133333333,0.4364965156666667,0.097714587,95.91154067057994,3.4259126287080193,3.533333333333333,3.1980919659957574,3.5119426521656574,3.8103702863057456,25436.0,669923.0,1.2315297002593677,-10.770339330037435,12.001869201660156,9.725733598073324,0.9887712697188059,0.9369463324546814,0.9053143858909607,0.8650259176890055,0.9698407649993895,29.333333333333332,0.7006542682647706,0.5912963494688427,0.0,0.0,25436.0,669923.0,3
Gerrit Cole,13.272727272727273,7.0,0.0,27.727272727272727,27.727272727272727,170.87272727272727,10.04065183771558,2.3539406025251934,0.9368310367185305,0.29429030698567876,0.7665402563636363,0.43425132554545454,0.11193748781818182,96.73957731107012,3.2493765660114615,3.4311111111111114,3.163623297318616,3.288601475561359,4.057278763164174,13125.0,543037.0,1.8830437687310306,-10.651651035655629,12.534694758328525,19.963854323733937,2.0466909544034437,0.9820066473700784,0.92482436245138,0.8752685405991294,1.1125255877321416,27.181818181818183,2.0052460757168857,-0.01755043160232009,0.0,0.0,13125.0,543037.0,11
Gio González,12.3,8.8,0.0,30.2,30.0,176.60999999999999,8.539580508970845,3.6374632853908815,0.732237580336152,0.2898248916885958,0.746651281,0.4707041705,0.0900723971,92.19547636938526,3.51974678336704,4.172,3.5616201951778392,3.8567498441207704,3.1861182153224945,7448.0,461829.0,1.2001924008131026,-11.80178622379899,13.001978328824043,11.534979987144471,1.2404194839298726,0.9812433077805987,0.8932107392159885,0.8768545572106776,1.0876948111249427,29.8,1.1413035295903682,0.08830217663137441,0.2,0.0,7448.0,461829.0,10
Hiroki Kuroda,12.4,12.4,0.0,32.0,32.0,203.48,6.922477998916259,1.9956274857201735,0.9159509101915144,0.2826008185044619,0.743278814,0.4802645902,0.10499754780000001,92.25083319869346,3.3603203423574515,,3.613467490877168,3.55906927759298,3.3913151264190673,3283.0,493133.0,1.194110095500946,-13.465151023864745,14.659261322021484,12.395579981803895,1.3168705582618714,0.9760739922523498,0.9064860105514526,0.8706319689750671,1.0671613574028016,31.2,1.2272220879793168,-0.0036658298019733525,0.0,0.0,3283.0,493133.0,5
Jacob deGrom,8.0,5.5,0.0,20.6,20.6,129.76,11.439743222731995,1.7449733811249448,0.7902838013743522,0.2855228382469205,0.7904103100000001,0.42966002459999997,0.102033563,96.8503779752098,2.444865532700056,2.586666666666667,2.408793683286819,2.664046292106587,4.043945634365082,10954.0,594798.0,2.302893990278244,-7.266946721076965,9.569841027259827,21.17779016494751,2.2707771182060243,0.9766787648200989,0.9534882247447968,0.8743048191070557,1.1110890209674835,20.2,2.349140889942646,-0.04715580804528375,0.0,0.0,10954.0,594798.0,10
Jon Lester,14.090909090909092,8.909090909090908,0.0,31.636363636363637,31.636363636363637,192.5,8.242580026590325,2.877050249234051,1.015642414885244,0.29880153889956557,0.7456046318181818,0.4612746036363636,0.11862227936363637,92.32755320242123,3.668651815271446,4.233333333333333,3.8134114626429665,3.806233466682072,3.20170942236754,4930.0,452657.0,1.312081358649514,-13.00926399230957,14.321345069191672,10.273300019177524,1.0547233494845303,0.964931481037583,0.8928066249365504,0.8685203009805121,1.0337536022859883,30.636363636363637,0.8600697281177748,0.49876146936872506,0.0,0.0,4930.0,452657.0,11
Jose Quintana,8.5,8.583333333333334,0.0,29.583333333333332,27.666666666666668,163.09166666666667,8.013550465292996,2.8574654083299347,0.9503957557637207,0.30647299583039783,0.7320998966666666,0.4469568801666666,0.10771939758333333,91.63799412005748,3.8917450758117216,4.288888888888889,3.770893880224991,3.96724714282208,2.9271189955373607,11423.0,500779.0,0.5207114405930041,-11.494428790174425,12.015139846752087,7.646250382065773,0.8022482063000401,0.9757032257041094,0.8995988486158367,0.8638579671254017,1.161616575971968,28.833333333333332,0.7645815838283548,-0.29021345068135174,0.16666666666666666,0.3333333333333333,11423.0,500779.0,12
