Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Yolmer Sánchez","CHW",-2.413382053375244,-9.48482608795166,7.071444034576416,-14.248800277709961,-1.3050543069839478,0.9253562092781067,1.5821000337600708,4,-1.4566586017608643,-1.1513987378640391,"Yolmer Sanchez",11602,570560
"Mike Trout","LAA",5.169490337371826,-8.371498107910156,13.540987968444824,66.96099853515625,6.52842378616333,0.9607274532318115,1.0285999774932861,1,6.553778648376465,-1.1729702620000086,"Mike Trout",10155,545361
"Freddy Galvis","- - -",-2.6097395978868008,-11.548794507980347,8.939053773880005,-10.416000366210938,-1.004606008529663,0.9615638770076568,2.3348000049591064,8,-1.5390266180038452,-1.1750308255933417,"Freddy Galvis",6609,520471
"Rhys Hoskins","PHI",0.07853368669748306,-12.168848037719727,12.247382164001465,8.971199989318848,0.9583483934402466,0.9989311695098877,,0,1.2646498680114746,-1.1860321523023787,"Rhys Hoskins",16472,656555
"Hanser Alberto","BAL",-1.3171483278274536,-9.332903861999512,8.015756607055664,-4.823899269104004,-0.4538530707359314,0.9194329380989075,1.5975428819656372,7,-0.23636974394321442,-1.1961962141035944,"Hanser Alberto",11902,593643
"Austin Meadows","TBR",2.602802276611328,-9.462753295898438,12.065556526184082,31.37019920349121,3.060443639755249,0.9820485711097717,1.2687249183654785,8,3.846900224685669,-1.1965198329398605,"Austin Meadows",15672,640457
"Michael Conforto","NYM",1.7967116832733154,-11.073649406433105,12.870362281799316,32.95100021362305,3.4801833629608154,1.0139825344085693,2.1734800338745117,5,2.9899799823760986,-1.2180444486725597,"Michael Conforto",16376,624424
"Josh Donaldson","ATL",2.0642037391662598,-10.275437355041504,12.339641571044922,30.097000122070312,2.915534496307373,0.9220702052116394,1.3766666650772095,6,3.4718663692474365,-1.233204142120739,"Josh Donaldson",5038,518626
"Yasiel Puig","- - -",-0.8877878785133362,-11.291735410690308,10.403948307037354,6.812999963760376,0.5927658677101135,0.9833206126273507,1.2553999423980713,4,0.40437810122966766,-1.3072249114284704,"Yasiel Puig",14225,624577
"Andrew Benintendi","BOS",-0.7837117314338684,-10.948481559753418,10.164770126342773,2.1322994232177734,0.2543453276157379,0.9832837581634521,3.4003000259399414,2,0.5540875792503357,-1.3511227432376485,"Andrew Benintendi",17901,643217
"Jeff McNeil","NYM",1.6210379600524902,-9.70994758605957,11.330986022949219,30.833099365234375,3.130971670150757,1.0170719623565674,2.1447713375091553,7,2.9744884967803955,-1.380660311509683,"Jeff McNeil",15362,643446
