Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Zack Greinke","ARI",0,1,0,2,2,8.2,5.1923057877812795,6.230766945337535,2.076922315112512,0.27586206896551724,0.68181818,0.366666666,0.166666666,,7.269228102893791,,7.080715178315279,6.543677943105607,,"Zack Greinke",1943,425844
"Greg Holland","COL",0,0,0,1,0,0.2,0,13.500014081612017,0,0.6,0.5,0.5,0,,27.000028163224034,,7.65764438808454,10.325856619703544,,"Greg Holland",7196,518813
"Doug Fister","BOS",0,0,0,1,1,1.1,6.750016696792419,6.750016696792419,6.750016696792419,0.5,0.55555556,0.285714285,1,,20.250050090377258,,13.657665667002075,5.241749573681354,,"Doug Fister",9425,450729
"Mike Clevinger","CLE",0,0,0,2,0,1.1,20.250021122418026,27.000028163224034,6.750007040806008,0.3333333333333333,0.65217391,0.5,0.5,,13.500014081612017,,17.40765455813766,10.325856619703544,,"Mike Clevinger",12808,605182
"Ervin Santana","MIN",0,0,0,1,1,2,0,9,9,0.14285714285714285,0.45454545,0.222222222,0.333333333,,18,,19.157639694213866,11.494058591127395,,"Ervin Santana",3200,429722
"Joe Musgrove","HOU",1,0,0,7,0,6.2,4.050000386238135,1.350000128746045,4.050000386238135,0.15,0.35714286,0.217391304,0.23076923,,8.10000077247627,,8.557640209198048,6.176312265090711,,"Joe Musgrove",12970,605397
"Will Harris","HOU",0,0,0,6,0,4,6.7500036209841126,2.250001206994704,2.250001206994704,0.3333333333333333,1,0.3125,0.25,,2.250001206994704,,5.657641035319094,4.186446545080045,,"Will Harris",3192,501789
"Drew Pomeranz","BOS",0,1,0,1,1,2,4.5,4.5,9,0.375,0.625,0.1,0.333333333,,18,,16.657639694213866,8.994058591127395,,"Drew Pomeranz",11426,519141
"John Lackey","CHC",0,0,0,3,0,3.2,7.363629979541103,4.909086653027402,2.454543326513701,0.36363636363636365,0.53571429,0.583333333,0.25,,9.818173306054804,,6.703091165844769,5.098153974347305,,"John Lackey",1507,407793
"Luis Severino","NYY",1,1,0,4,4,16,6.7499991953373915,4.499999463558261,2.812499664723913,0.18604651162790697,0.78571429,0.3125,0.227272727,,5.624999329447826,,7.220139209926186,5.603498063730196,,"Luis Severino",15890,622663
"Taijuan Walker","ARI",0,1,0,1,1,1,27,18,9,1,0.43478261,0.25,1,,36,,16.157639694213866,4.9364459931850435,,"Taijuan Walker",11836,592836
"Jon Gray","COL",0,1,0,1,1,1.1,13.500033393584838,0,6.750016696792419,0.75,0.53571429,0.333333333,0.5,,27.000066787169676,,9.907656391006286,2.825848321953896,,"Jon Gray",14916,592351
"Chris Devenski","HOU",1,0,0,10,0,8,9.000012338178383,3.3750046268168936,2.2500030845445957,0.30434782608695654,0.43478261,0.28,0.2,,9.000012338178383,,5.532642950122051,4.506149416609026,,"Chris Devenski",12763,606965
"Yu Darvish","LAD",2,2,0,4,4,14.2,8.590907228880095,1.8409086919028776,2.45454492253717,0.3023255813953488,0.64935065,0.444444444,0.266666666,,6.136362306342925,,5.612184616751037,3.8859641603015844,,"Yu Darvish",13074,506433
"Jimmie Sherfy","ARI",0,0,0,2,0,1,9,0,0,0.7142857142857143,0.2,0.428571428,0,,36,,1.1576396942138674,2.9364459931850435,,"Jimmie Sherfy",15118,642073
"Corey Kluber","CLE",0,1,0,2,2,6.1,14.210510980406005,4.2631532941218016,5.6842043921624015,0.375,0.54054054,0.277777777,0.5,,12.789459882365405,,9.631316918621048,3.6677102582571575,,"Corey Kluber",2429,446372
"Ken Giles","HOU",0,2,2,7,0,7.2,11.739121186492648,5.869560593246324,3.5217363559477946,0.4090909090909091,0.546875,0.48,0.375,,11.739121186492648,,7.5924188091110905,4.361610535934863,,"Ken Giles",12910,571704
"Mike Montgomery","CHC",0,0,0,5,0,4.1,8.307694745487725,8.307694745487725,6.230771059115794,0.5238095238095238,0.65217391,0.217391304,0.272727272,,16.61538949097545,,13.080719529101984,8.59614958746907,,"Mike Montgomery",4869,543557
