Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Yerry De Los Santos","PIT",0,3,3,26,0,25.2,9.11688469770835,3.8571435259535325,1.0519482343509634,0.2676056338028169,0.53691275,0.527777777,0.12,95.18585815429688,4.909091760304496,4.65,4.008535053147362,3.930972770826659,0.08666211366653442,"Yerry De Los Santos",21420,660787
"Ryan Borucki","- - -",2,0,0,32,0,25.1,7.460528094517981,3.9078956685570376,2.131579455576566,0.2535211267605634,0.73426573,0.486842105,0.24,,5.68421188153751,5.9,6.0729580232973275,4.454901128270844,-0.6364885866641998,"Ryan Borucki",16350,621366
"Touki Toussaint","LAA",1,1,0,8,2,25.1,9.236843264334235,6.75000084701348,0.7105264049487873,0.22807017543859648,0.71022727,0.535714285,0.117647058,93.02410558752112,4.618421632167117,4.02,4.809799635707534,4.776889626339376,0.03791731595993042,"Touki Toussaint",16929,657053
"Trevor May","NYM",2,0,1,26,0,25,10.800000823974672,3.240000247192402,1.4400001098632895,0.3382352941176471,0.72368421,0.291666666,0.121212121,96.15668224897541,5.040000384521513,3.64,3.872431059646611,3.746518663265241,0.10874941200017929,"Trevor May",6398,543507
"José Cisnero","DET",1,0,0,28,0,25,8.280001263427927,6.840001043701331,0,0.24193548387096775,0.88571429,0.370967741,0,95.72809075689935,1.080000164794947,3.89,3.67243108711244,5.093585931763448,0.10959320515394211,"Jose Cisnero",6399,542585
"Sean Hjelle","SFG",1,2,0,8,0,25,10.08,2.88,1.08,0.4,0.60846561,0.589743589,0.23076923,91.85675048828125,5.76,4.23,3.512431001663208,2.722223091721535,0.14550086855888367,"Sean Hjelle",21481,663546
"Hansel Robles","BOS",1,3,2,26,0,24.2,7.662164137083553,5.108109424722368,1.824324794543703,0.28169014084507044,0.625,0.394736842,0.172413793,96.20298809871495,5.83783934253985,6.49,5.747566816004113,4.852865749508239,-0.6453106999397278,"Hansel Robles",11801,570663
"Mason Thompson","WSN",1,1,1,24,0,24.2,5.4729735372361406,3.283784122341684,0.7297298049648187,0.22972972972972974,0.80152672,0.533333333,0.083333333,95.61294119698661,2.9189192198592746,3.72,4.166485164390169,4.552790570231728,0.04525686800479889,"Mason Thompson",21850,666168
"Daniel Hudson","LAD",2,3,5,25,0,24.1,11.095891860529738,1.8493153100882895,0.3698630620176579,0.2711864406779661,0.75221239,0.534482758,0.066666666,97.07770244891827,2.2191783721059477,2.74,2.043937711389974,2.4222476673621567,0.8143078684806824,"Daniel Hudson",7146,543339
"J.P. Feyereisen","TBR",4,0,1,22,2,24.1,9.246577275227017,1.8493154550454032,0,0.125,0.91666667,0.339285714,0,92.74324225132762,0,2.43,1.674074536627895,3.560024993414799,0.9704378843307495,"J.P. Feyereisen",16610,656420
"Miguel Yajure","PIT",1,1,1,12,1,24.1,5.917808992282526,5.917808992282526,1.1095891860529739,0.34146341463414637,0.51339286,0.435294117,0.107142857,93.0122657718515,8.87671348842379,7.88,5.619280644227334,5.719979697553908,-0.25988927856087685,"Miguel Yajure",21111,664337
"Drey Jameson","ARI",3,0,0,4,4,24.1,8.876712792629753,2.5890412311836783,0.7397260660524795,0.28125,0.95238095,0.56060606,0.142857142,95.59940655048077,1.479452132104959,4.49,3.19462278678015,2.9778490078667685,0.524831235408783,"Drey Jameson",26260,686753
"Chase Anderson","CIN",2,4,0,9,7,24,8.62500068545347,5.625000447034871,1.1250000894069743,0.23728813559322035,0.55194805,0.516129032,0.157894736,92.07575287690034,6.375000506639521,3.75,5.070764490630904,4.61772356609345,0.07684192061424255,"Chase Anderson",6895,502624
"Jeff Brigham","MIA",0,1,1,16,0,24,10.500001668930318,3.7500005960465423,1.1250001788139627,0.31666666666666665,0.79136691,0.193548387,0.1,94.73037424395162,3.3750005364418882,3.94,3.6540977544254867,3.879559545209574,0.2378837913274765,"Jeff Brigham",16631,656257
"Pete Fairbanks","TBR",0,0,8,24,0,24,14.250001132488341,1.1250000894069743,0.3750000298023248,0.26666666666666666,0.89041096,0.533333333,0.076923076,99.17966941550925,1.1250000894069743,1.03,0.8624308228492596,1.1226309373388639,1.2322888374328613,"Pete Fairbanks",17998,664126
"Tyler Kinley","COL",1,1,0,25,0,24,10.125001609325665,2.2500003576279255,0,0.3181818181818182,0.82142857,0.393939393,0,95.71297628837719,0.7500001192093085,2.59,1.7374307831128093,3.156118354067183,0.9273715615272522,"Tyler Kinley",18297,641755
"Luis Perdomo","MIL",3,0,0,14,0,23.2,4.563380772053976,1.140845193013494,1.521126924017992,0.2631578947368421,0.80357143,0.625,0.210526315,,3.80281731004498,4.87,4.802572028349866,3.7938543991909857,-0.15149064362049103,"Luis Perdomo",14682,606131
"Trevor Kelley","MIL",1,0,0,18,0,23.2,8.746479813103454,3.422535579040482,2.6619721170314863,0.2727272727272727,0.72519084,0.356164383,0.21875,,6.084507696071968,4.2,6.40820600370219,4.56476161941535,-0.48952996730804443,"Trevor Kelley",18454,665001
