Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Danny Salazar","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Danny Salazar",5867,517593
"Dellin Betances","NYY",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dellin Betances",6216,476454
"Carlos Carrasco","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Craig Kimbrel",6655,518886
"Andrew Miller","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Miller",6785,453192
"Juan Centeno","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Juan Centeno",7168,518542
"Greg Holland","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Greg Holland",7196,518813
"Chris Gimenez","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Gimenez",7324,460269
"Collin McHugh","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Collin McHugh",7531,543521
"Jake McGee","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jake McGee",7550,459429
"Bryan Shaw","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bryan Shaw",8110,543766
"Jaime García","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jaime Garcia",8137,448802
"David Robertson","NYY",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"David Robertson",8241,502085
"Adam Warren","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Adam Warren",9029,476589
"Brock Holt","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brock Holt",9345,571788
"Josh Tomlin","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Josh Tomlin",9388,458708
"Doug Fister","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Doug Fister",9425,450729
"Joe Kelly","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Kelly",9761,523260
"Chris Rusin","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Rusin",9895,543734
"Brandon Kintzler","WSN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brandon Kintzler",9939,445213
"Aroldis Chapman","NYY",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Aroldis Chapman",10233,547973
"Addison Reed","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Addison Reed",10586,592665
"Chris Sale","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Sale",10603,519242
"Tommy Kahnle","NYY",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tommy Kahnle",11384,592454
"Drew Pomeranz","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Drew Pomeranz",11426,519141
"Sammy Solís","WSN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sammy Solis",11457,519301
"Taijuan Walker","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Taijuan Walker",11836,592836
"Cody Allen","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cody Allen",12183,592102
"Tony Cingrani","LAD",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tony Cingrani",12555,571561
"Trevor Bauer","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor Bauer",12703,545333
"Chris Devenski","HOU",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Devenski",12763,606965
"Sonny Gray","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sonny Gray",12768,543243
"Mike Clevinger","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Mike Clevinger",12808,605182
"Brian Goodwin","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brian Goodwin",12858,571718
"Tyler Anderson","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Anderson",12880,542881
"Ken Giles","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ken Giles",12910,571704
"Joe Musgrove","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Musgrove",12970,605397
"Andrew Chafin","ARI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Chafin",12988,605177
"Eduardo Rodriguez","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Eduardo Rodriguez",13164,593958
"Carson Smith","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Carson Smith",13172,605476
"Ross Stripling","LAD",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ross Stripling",13273,548389
"Taylor Rogers","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Taylor Rogers",13449,573124
"Carl Edwards Jr.","CHC",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Carl Edwards Jr.",13607,605218
"Scott Oberg","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Scott Oberg",13911,623184
"José Berríos","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Berrios",14168,621244
"Austin Maddox","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Austin Maddox",14241,545348
"Carlos Estévez","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Carlos Estevez",14542,608032
"Tyler Olson","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Olson",14741,621397
"Jon Gray","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jon Gray",14916,592351
"Jimmie Sherfy","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jimmie Sherfy",15118,642073
"Alan Busenitz","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Alan Busenitz",15239,641427
"Chad Green","NYY",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chad Green",15552,643338
"Masahiro Tanaka","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Masahiro Tanaka",15764,547888
"Luis Severino","NYY",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Severino",15890,622663
"Greg Allen","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Greg Allen",16623,656185
"Trevor Hildenberger","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor Hildenberger",17002,657610
"Daniel Murphy","WSN",5,22,1,5,2,0,0.136363636,0.272727272,0.210526316,0.25,0.210526315,0.318181818,0.421052631,0.32019880414009094,,92.37116779791933,,,,,"Daniel Murphy",4316,502517
"Jorge Polanco","MIN",1,5,0,2,0,0,0.2,0.4,0,0.5,0.25,0.4,0.25,0.3139325737953186,,93.0977190287002,,,,,"Jorge Polanco",13152,593871
"Willson Contreras","CHC",10,38,2,5,2,0,0.157894736,0.289473684,0.1875,0.263157894,0.21875,0.342105263,0.40625,0.31913744597821625,,94.04774427277623,,,,,"Willson Contreras",11609,575929
"Jake Arrieta","CHC",2,3,0,0,0,0,0,0.666666666,0,1,0.333333333,0.333333333,0.333333333,0.29222293694814044,,76.3763154385205,,,,,"Jake Arrieta",4153,453562
"Cameron Maybin","HOU",6,8,0,2,0,1,0.125,0.125,0,0.333333333,0.285714285,0.375,0.285714285,0.3057914599776268,,91.77233058224985,,,,,"Cameron Maybin",5223,457727
"Andrew Benintendi","BOS",4,17,1,2,2,0,0.058823529,0.176470588,0.1875,0.25,0.25,0.294117647,0.4375,0.3119344746365267,,88.16335122312123,,,,,"Andrew Benintendi",17901,643217
"J.D. Martinez","ARI",4,16,1,2,1,0,0.0625,0.375,0.2,0.375,0.266666666,0.3125,0.466666666,0.3073261340459188,,81.0449257335216,,,,,"J.D. Martinez",6184,502110
"Howie Kendrick","WSN",3,3,0,0,0,0,0.333333333,0.333333333,0,0,0,0.333333333,0,0.23099801937739053,,33.80404631959812,,,,,"Howie Kendrick",4229,435062
"Adam Rosales","ARI",1,3,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0.23099801937739053,,30.929694394523285,,,,,"Adam Rosales",9682,489267
"Kenley Jansen","LAD",13,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Kenley Jansen",3096,445276
"Charlie Morton","HOU",5,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Charlie Morton",4676,450203
"Brad Peacock","HOU",7,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Brad Peacock",5401,502748
"Eduardo Núñez","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Eduardo Nunez",6848,456488
"Wade Davis","CHC",5,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Wade Davis",7441,451584
"Ehire Adrianza","MIN",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Ehire Adrianza",8418,501303
"Brandon Morrow","LAD",14,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Brandon Morrow",9346,453344
"Ronald Torreyes","NYY",2,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Ronald Torreyes",11400,591720
"Lance McCullers Jr.","HOU",5,1,0,0,1,0,0,0,0,0,0,0,0,0,,-100,,,,,"Lance McCullers Jr.",14120,621121
"Wilmer Difo","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Wilmer Difo",14320,594694
"Victor Robles","WSN",2,1,0,1,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Victor Robles",18363,645302
"Kenta Maeda","LAD",9,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Kenta Maeda",18498,628317
"Tommy La Stella","CHC",4,4,0,0,0,0,0.25,0.25,0,0,0,0.333333333,0,0.23099801937739053,,36.17748541246771,,,,,"Tommy La Stella",12371,600303
"Carlos Santana","CLE",5,22,1,2,4,0,0.136363636,0.181818181,0.157894737,0.214285714,0.210526315,0.318181818,0.368421052,0.3040397356856953,,83.11968677872731,,,,,"Carlos Santana",2396,467793
"Jose Quintana","CHC",4,4,0,0,0,0,0,0.75,0,1,0.25,0.25,0.25,0.21916720271110535,,28.409651545026133,,,,,"Jose Quintana",11423,500779
"Jon Lester","CHC",3,5,0,0,0,0,0,0.4,0,0.5,0.25,0.25,0.25,0.21916720271110535,,28.409651545026133,,,,,"Jon Lester",4930,452657
"Kyle Schwarber","CHC",7,20,1,2,1,0,0.15,0.25,0.176470588,0.181818181,0.176470588,0.3,0.352941176,0.29061026871204376,,75.31747569020476,,,,,"Kyle Schwarber",16478,656941
"Austin Romine","NYY",2,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Austin Romine",5491,519222
"Gio González","WSN",2,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Gio Gonzalez",7448,461829
"Dallas Keuchel","HOU",5,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Dallas Keuchel",9434,572971
"Deven Marrero","BOS",1,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Deven Marrero",13325,571918
"Erik González","CLE",2,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Erik Gonzalez",13369,570481
"Alex Wood","LAD",3,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Alex Wood",13781,622072
"Byron Buxton","MIN",1,2,0,0,1,1,0,0.5,0,0,0,0,0,0,,-100,,,,,"Byron Buxton",14161,621439
"Zack Godley","ARI",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Zack Godley",14862,643327
"Joe Mauer","MIN",1,5,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.17533376216888427,,-1.6997708733089751,,,,,"Joe Mauer",1857,408045
"Bryce Harper","WSN",5,23,1,2,3,1,0.130434782,0.260869565,0.210526316,0.23076923,0.210526315,0.304347826,0.421052631,0.28869907422499225,,71.6891915868387,,,,,"Bryce Harper",11579,547180
"Lonnie Chisenhall","CLE",4,7,0,1,0,0,0,0.571428571,0,0,0,0.285714285,0,0.20646257059914724,,16.37979043033396,,,,,"Lonnie Chisenhall",7571,502082
"Albert Almora Jr.","CHC",9,23,1,1,3,0,0.04347826,0.130434782,0.181818182,0.222222222,0.227272727,0.260869565,0.409090909,0.2841327993766121,,71.06452282157754,,,,,"Albert Almora Jr.",14109,546991
"Matt Holliday","NYY",1,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Matt Holliday",1873,407812
"Zack Greinke","ARI",2,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Zack Greinke",1943,425844
"Grégor Blanco","ARI",3,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Gregor Blanco",3123,453923
"Max Scherzer","WSN",2,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Max Scherzer",3137,453286
"Mark Reynolds","COL",1,3,0,0,1,0,0,0,0,0,0,0,0,0,,-100,,,,,"Mark Reynolds",7619,448602
"Jason Castro","MIN",1,3,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Jason Castro",8722,488771
"Robbie Ray","ARI",2,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Robbie Ray",11486,592662
"Leonys Martin","CHC",5,3,0,1,0,0,0,0.333333333,0,0,0,0,0,0,,-100,,,,,"Leonys Martin",11846,547982
"Ian Happ","CHC",5,8,0,0,0,0,0.125,0.625,0,0.5,0.142857142,0.25,0.142857142,0.19620785862207413,,13.33509028525633,,,,,"Ian Happ",17919,664023
